ID,Type,Title,Authors,Abstract,Categories,Published,DOI,PDF URL,Status
ieee:10623419,journal,2D-RC: Two-Dimensional Neural Network Approach for OTFS Symbol Detection,"Jiarui Xu, Karim Said, Lizhong Zheng, Lingjia Liu","Orthogonal time frequency space (OTFS) is a promising modulation scheme for wireless communication in high-mobility scenarios. Recently, a reservoir computing (RC) based approach has been introduced for online subframe-based symbol detection in the OTFS system, where only a limited number of over-the-air (OTA) pilot symbols are utilized for training. However, this approach does not leverage the do...",,Dec. 2024,10.1109/TWC.2024.3407715,https://ieeexplore.ieee.org/document/10623419,new
ieee:10718282,journal,Two RRNS-Based Error Correction Schemes for DNA Storage Channels,"Jia Luo, Liwei Mu, Yuanxi Huang, Yonglin Yan, Guojun Han, Yonglin Zhong","This letter proposed two novel error correction strategies that leverage the error correction and deletion correction capabilities of RRNS (redundant residue number system) codes: the RRNS+MSA (multiple sequence comparison) scheme and the RRNS+marker code scheme. These strategies aimed to address the issues of insertion, deletion and substitution in the DNA storage channel. In consideration of the...",,Dec. 2024,10.1109/LCOMM.2024.3481265,https://ieeexplore.ieee.org/document/10718282,new
ieee:10702503,journal,Unsourced Random Access via Random Scattering With Turbo Probabilistic Data Association Detector and Treating Collision as Interference,"Zhentian Zhang, Jian Dang, Zaichen Zhang, Liang Wu, Bingcheng Zhu, Yongpeng Wu","In this paper, a novel random scattering transceiver design for unsourced random access (URA) is investigated. Distinctive from the state-of-the-art such as coded compressed sensing (CCS) kind and interleaving division multiple access (IDMA) kind, the data is split into two portions and the back-and-forth interleaving/de-interleaving for soft information update is dismantled. A portion of the data...",,Dec. 2024,10.1109/TWC.2024.3466213,https://ieeexplore.ieee.org/document/10702503,new
ieee:10620643,journal,A Secure Coded MIMO System Under Imperfect Channel Estimation,"Thara Son, Hyein Lee, Sooyoung Kim","There have been many researches on physical layer security (PLS) schemes using dynamic channel information, but most of them assumed the perfect channel information, which is difficult to obtain in practical systems. This paper proposes an efficient PLS scheme for coded multi-input multi-output (MIMO) systems operating under imperfect channel estimation conditions. Since coded MIMO systems are typ...",,Dec. 2024,10.1109/TVT.2024.3436894,https://ieeexplore.ieee.org/document/10620643,new
ieee:10587014,journal,Constellations Cross Circular Auto-Correlation C4-Sequences,Emmanuel Boutillon,"This paper introduces a novel type of sequences called C4-sequences. C4-sequences share similar optimal autocorrelation properties with Zadoff-Chu sequences. However, C4-sequences offer the additional advantage of being also optimal (in the sense of minimal Euclidean distance between sequences) for four truncation lengths, providing flexibility in adapting to different channel conditions without c...",,Dec. 2024,10.1109/TCOMM.2024.3415616,https://ieeexplore.ieee.org/document/10587014,new
ieee:10540604,journal,An IR-HARQ Based RSMA for Reliable and Low-Latency Communication,"Shaima Abidrabbu, Sawaira Rafaqat Ali, H. M. Furqan, Hüseyin Arslan","In rate-splitting multiple access (RSMA) networks, high reliability is critical, and one efficient way to improve reliability is to use a hybrid automated repeat request (HARQ) protocol. However, the challenge lies in designing the HARQ in RSMA networks due to the combining and splitting procedures at the transmitter side. In this paper, we propose a novel transmission approach based on incrementa...",,Dec. 2024,10.1109/TGCN.2024.3406803,https://ieeexplore.ieee.org/document/10540604,new
ieee:10734377,journal,Polar-Coded Modulation Schemes for Multiple-Mode OFDM With Index Modulation System,"Yun Xu, Dingfei Ma, Yi Fang, Liang Lv, Yu Zhou","In this letter, we propose dual-level polar-coded modulation (DLPCM) and multi-level polar-coded modulation (MLPCM) schemes to enhance the bit-error-rate (BER) performance of the multiple-mode orthogonal frequency division multiplexing with index modulation (MM-OFDM-IM) system. Furthermore, we propose a novel constellation mode division method that forms constellation modes with reliability differ...",,Dec. 2024,10.1109/LWC.2024.3485868,https://ieeexplore.ieee.org/document/10734377,new
ieee:10716660,journal,A Novel EICNet-Based Iterative Receiver for PLDPC-Coded M -ary DCSK Systems,"Yuyi He, Liang Lv, Yi Fang, Liuguo Yin, Pingping Chen","In this letter, we propose a novel neural network-aided receiver, called extrinsic-information chaos network-aided iterative decoding (EICNet-ID) receiver, for protograph low-density parity-check (PLDPC)-coded  $\boldsymbol {M}$ -ary differential chaos shift keying (DCSK) systems. Specifically, the EICNet structure captures the correlation features between the chaotic sequences of the received  $\...",,Dec. 2024,10.1109/LCOMM.2024.3480527,https://ieeexplore.ieee.org/document/10716660,new
ieee:10623240,journal,A Low-Complexity Soft-Output Massive MIMO Detector With Near-Optimum Performance,"Jinjie Hu, Suwen Song, Zhongfeng Wang","In massive multiple-input multiple-output (MIMO) detection, the likelihood ascent search (LAS) algorithm is well-known for its near-optimum performance and low complexity. It employs gradient descent to enhance the performance of suboptimal MIMO detectors, specifically the minimum mean-square error (MMSE) algorithm. In this paper, we introduce several techniques to improve the MMSE-based LAS (MMSE...",,Dec. 2024,10.1109/TCSI.2024.3435361,https://ieeexplore.ieee.org/document/10623240,new
ieee:10614744,journal,Low Complexity Message Passing Receiver Design for SCMA-GFDM System,"Hao Cheng, Min Zhang, Chuan Zhang, Haiyang Zhang, Yongming Huang, Baoyun Wang","Sparse code multiple access (SCMA) and generalized frequency-division multiplexing (GFDM) are two promising techniques that can effectively handle massive connectivity and enhance spectrum efficiency in the sixth generation wireless communication systems. Unfortunately, the high computational cost of the SCMA-GFDM receiver limits its practical application. To this end, by virtue of the frequency d...",,Dec. 2024,10.1109/TVT.2024.3435737,https://ieeexplore.ieee.org/document/10614744,new
